id,imdb_id,belongs_to_collection,poster_path,original_title,title,genres,status,release_date,release_year,runtime,cast,crew,overview,spoken_languages,popularity2,rating,totalVotes,budget,revenue
2358,tt0770828,"[{'id': 209131, 'name': 'Man of Steel Collection', 'poster_path': '/rNnIW6xSPeTiIUtsfEhFeIRiJVv.jpg', 'backdrop_path': '/csERw2A3XIsGegkzil6UGpyhqfw.jpg'}]",/xWlaTLnD8NJMTT9PGOD9z5re1SL.jpg,Man of Steel,Man of Steel,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Released,6/12/2013,2013,143.0,"['Henry Cavill', 'Amy Adams', 'Michael Shannon']",['Zack Snyder'],"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",['English'],21.709,6.5,9263.0,225000000,662845518
2359,tt0151582,,/kYWiKvqpIOCj1AyKa8E60tsvRcj.jpg,The Minus Man,The Minus Man,"['Drama', 'Thriller']",Released,2/25/1999,1999,111.0,"['Owen Wilson', 'Brian Cox', 'Sheryl Crow']",['Hampton Fancher'],"The Minus Man is a 1999 film based on the novel by Lew McCreary. It was directed by Hampton Fancher, who also wrote the screenplay. The film centers on a psychotic killer whom Fancher describes as ""a cross between Psycho's Norman Bates, Melville's Billy Budd and Being There's Chauncey Gardner""",['English'],1.838,6.2,29.0,0,370668
2360,tt0091051,,/hvbhwHicdlmRtzAQsZH9aabpIBn.jpg,A Fine Mess,A Fine Mess,['Comedy'],Released,8/8/1986,1986,90.0,"['Ted Danson', 'Howie Mandel', 'Richard Mulligan']",['Blake Edwards'],Two friends an actor and a chef discover a plot to fix a horse race and try to capitalize on it. But also have to deal with the two men who fixed it who are trying to silence them. And there's also the mob boss whom the two guys work for who planned the fixing thing whose wife is having an affair with the actor.,['English'],0.0,0.0,0.0,0,6029824
2361,tt4698584,,/sLvzxFBH5vGFei8oUNzDVwHKGdl.jpg,Neruda,Neruda,['Drama'],Released,6/17/2016,2016,108.0,"['Gael Garc√≠a Bernal', 'Luis Gnecco', 'Mercedes Mor√°n']",['Pablo Larra√≠n'],"It‚Äôs 1948 and the Cold War has arrived in Chile. In the Congress, prominent Communist Senator and popular poet Pablo Neruda accuses the government of betraying the Party and is stripped of his parliamentary immunity by President Gonz√°lez Videla. The Chief of Investigative Police instructs inspector √ìscar Peluchonneau to arrest the poet. Neruda tries to escape from the country with his wife, the painter Delia del Carril, but they are forced to go underground.","['Français', 'Español']",5.707000000000001,6.2,125.0,0,939101
2362,tt0211465,,/oYqsIxxIfJMRHiNEMLzgG81brkY.jpg,Knockaround Guys,Knockaround Guys,"['Crime', 'Thriller']",Released,9/7/2001,2001,92.0,"['Barry Pepper', 'Andy Davoli', 'Seth Green']","['Brian Koppelman', 'David Levien']",Four sons of well-known New York mobsters must retrieve a bag of cash from a small Montana town ruled by a corrupt sheriff.,"['Český', 'English']",10.557,5.9,147.0,15000000,12000000
2363,tt2364949,,/krKqoeVUjFf6Y86zO4PSQ2toK5a.jpg,Touchy Feely,Touchy Feely,['Drama'],Released,1/19/2013,2013,89.0,"['Ellen Page', 'Rosemarie DeWitt', 'Scoot McNairy']",['Lynn Shelton'],"Abby is a sought after massage therapist and a free spirit, while her brother Paul thrives on routine, running a failing dental practice with his assistant and daughter Jenny. Suddenly, Abby develops an aversion to bodily contact, which not only makes her unable to do her job, but also severely affects her relationship with her boyfriend. As Abby navigates her way through an identity crisis, her brother's dental practice receives new life when clients seek out his ‚Äúhealing touch.‚Äù",['English'],4.593,4.9,51.0,0,35022
2364,tt0116669,,/nOgHa5ggt6vbmIuoNW7exrJQJq9.jpg,Jack,Jack,"['Comedy', 'Drama', 'Science Fiction']",Released,8/9/1996,1996,113.0,"['Robin Williams', 'Diane Lane', 'Brian Kerwin']",['Francis Ford Coppola'],"Jack Powell suffers from an affliction that makes him grow four times faster than normal, so the 10-year-old looks like a 40-year-old man. After years of being tutored at home, Jack convinces his overprotective parents to send him to public school. The children don't know what to make of Jack, but with the help of his fifth-grade teacher, he makes an effort to win them over.",['English'],6.845,6.1,556.0,45000000,58620973
2365,tt2106361,,/dtuyhlOtqj8zPPFgTgWJ0bF3s2h.jpg,Into the Storm,Into the Storm,"['Action', 'Thriller']",Released,8/6/2014,2014,89.0,"['Richard Armitage', 'Sarah Wayne Callies', 'Matt Walsh']",['Steven Quale'],"The town of Silverton is in one day destroyed by the unprecedented power of a series of tornadoes. The population is at the mercy of the unpredictable and deadly cyclones, while hunters warn that the worst is yet to come. Most people find shelter, but some just go to the tornado for that one, unique shot.",['English'],11.267999999999999,5.9,1124.0,50000000,160602194
2366,tt3825638,,/iUr9nRy8nw3H0zqNK1hEpQv7naV.jpg,Im Labyrinth des Schweigens,Labyrinth of Lies,"['Drama', 'History']",Released,9/6/2014,2014,122.0,"['Alexander Fehling', 'Andr√© Szymanski']",['Giulio Ricciarelli'],A young prosecutor in postwar West Germany investigates a massive conspiracy to cover up the Nazi pasts of prominent public figures.,['Deutsch'],5.807,7.2,328.0,0,794452
2367,tt2872750,,/aOHsNN1p2nuiF9WaMaCNXy0T80J.jpg,Shaun the Sheep Movie,Shaun the Sheep Movie,"['Family', 'Animation', 'Comedy', 'Adventure']",Released,2/5/2015,2015,85.0,['Justin Fletcher'],"['Mark Burton', 'Richard Starzack']","When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.",['English'],9.562999999999999,6.9,666.0,0,59700000
2368,tt0099850,,/j3Lk53GMp0EH9jFBrjd6Y04yyAO.jpg,Internal Affairs,Internal Affairs,"['Crime', 'Drama']",Released,1/12/1990,1990,114.0,"['Richard Gere', 'Andy Garc√≠a', 'Laurie Metcalf']",['Mike Figgis'],"Keen young Raymold Avila joins the Internal Affairs Department of the Los Angeles police. He and partner Amy Wallace are soon looking closely at the activities of cop Dennis Peck whose financial holdings start to suggest something shady. Indeed Peck is involved in any number of dubious or downright criminal activities. He is also devious, a womaniser, and a clever manipulator, and he starts to turn his attention on Avila.","['English', 'Español']",11.817,6.5,130.0,0,27734391
2369,tt2771800,,/yHVBttKiLtzzerp9Y8pxufkQKZ4.jpg,殭屍,Rigor Mortis,"['Horror', 'Action', 'Drama']",Released,9/6/2013,2013,105.0,"['Chin Siu Ho', 'Anthony Chan', 'Kara Hui']",['Juno Mak'],"Juno Mak‚Äôs debut feature Rigor Mortis is an eerie and chilling, contemporary action- and special effects-laden homage to the classic Chinese vampire movies of the 1980s.",['广州话 / 廣州話'],4.368,6.1,73.0,0,7865
2370,tt0443489,,/jrtyk21qp9oVHveellwoyp825q2.jpg,Dreamgirls,Dreamgirls,['Drama'],Released,12/25/2006,2006,134.0,"['Jamie Foxx', 'Beyonc√© Knowles', 'Eddie Murphy']",['Bill Condon'],"Three young women ‚Äì Deena Jones, Effie White and Lorrell Robinson ‚Äì dream of becoming pop stars and they get their wish when they're chosen to be backup singers for the legendary James 'Thunder' Early.",['English'],8.092,6.7,473.0,70000000,154937680
2371,tt1646987,"[{'id': 86780, 'name': 'Clash of the Titans Collection', 'poster_path': '/3TXIuCHr2m9oZcLJOc5qo9o5WsT.jpg', 'backdrop_path': '/vmE52XvE2yWWQFt4g1x17K070gY.jpg'}]",/Albfq3ziSCQVyh5PzMSsFmmgHmy.jpg,Wrath of the Titans,Wrath of the Titans,['Adventure'],Released,3/27/2012,2012,99.0,"['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes']",['Jonathan Liebesman'],"A decade after his heroic defeat of the monstrous Kraken, Perseus-the demigod son of Zeus-is attempting to live a quieter life as a village fisherman and the sole parent to his 10-year old son, Helius. Meanwhile, a struggle for supremacy rages between the gods and the Titans. Dangerously weakened by humanity's lack of devotion, the gods are losing control of the imprisoned Titans and their ferocious leader, Kronos, father of the long-ruling brothers Zeus, Hades and Poseidon.",['English'],11.888,5.6,2294.0,150000000,301000000
2372,tt0077699,,/9FY6Lm1FHIqKd0RDmGZWyHnaWG5.jpg,House Calls,House Calls,"['Comedy', 'Romance']",Released,3/15/1978,1978,98.0,"['Walter Matthau', 'Art Carney', 'Richard Benjamin']",['Howard Zieff'],"Charley is a surgeon who's recently lost his wife; he embarks on a tragicomic romantic quest with one woman after another until he meets up with Ann, a singular woman, closer to his own age, who immediately and unexpectedly captures his heart.","['English', 'Español']",0.0,0.0,0.0,0,28460702
2373,tt1135503,,/4BFGuCcdV7y8mFYzBhgj00d3b1z.jpg,Julie & Julia,Julie & Julia,"['Romance', 'Drama']",Released,8/6/2009,2009,123.0,"['Meryl Streep', 'Amy Adams', 'Stanley Tucci']",['Nora Ephron'],"Julia Child and Julie Powell ‚Äì both of whom wrote memoirs ‚Äì find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.","['English', 'Français']",10.54,6.6,1034.0,40000000,129540499
2374,tt2194499,,/zSuh8dGwqpsWR7ccvYbfxbSZ37o.jpg,About Time,About Time,"['Comedy', 'Drama', 'Science Fiction']",Released,8/16/2013,2013,123.0,"['Domhnall Gleeson', 'Rachel McAdams', 'Bill Nighy']",['Richard Curtis'],"The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life ‚Äì so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",['English'],14.071,7.9,3578.0,12000000,87100449
2375,tt1270835,"[{'id': 124901, 'name': 'Hatchet Collection', 'poster_path': '/5bfVy15nzU4Q9rX3bekEadpy8CR.jpg', 'backdrop_path': '/f3q5nrEJrhRFr0c2proh8Q9x4xx.jpg'}]",/gxIEu5M1kuGQdanLmrmj1TPp8M9.jpg,Hatchet II,Hatchet II,"['Horror', 'Comedy', 'Thriller']",Released,8/26/2010,2010,89.0,"['Danielle Harris', 'Kane Hodder', 'Parry Shen']",['Adam Green'],"Picking up right where the original ended, Marybeth escapes the clutches of the deformed, swamp-dwelling iconic killer Victor Crowley. After learning the truth about her family‚Äôs connection to the hatchet-wielding madman, Marybeth returns to the Louisiana swamps along with an army of hunters to recover the bodies of her family and exact the bloodiest revenge against the bayou butcher.",['English'],6.662000000000001,5.5,151.0,2500000,52604
2376,tt0477051,,/nG88HIY4JR4LUsq1bRIN8jZdB5Z.jpg,Norbit,Norbit,['Comedy'],Released,2/8/2007,2007,101.0,"['Eddie Murphy', 'Thandie Newton', 'Terry Crews']",['Brian Robbins'],"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",['English'],9.199,5.2,854.0,60000000,95673607
2377,tt0473367,,/diebzOOyPMcnJf8PRcKKPYTKIGO.jpg,Jaane Tu... Ya Jaane Na,Jaane Tu... Ya Jaane Na,"['Drama', 'Comedy', 'Romance']",Released,7/4/2008,2008,155.0,"['Imran Khan', ""Genelia D'Souza"", 'Manjari Phadnis']",['Abbas Tyrewala'],"Jaane Tu... Ya Jaane Na (translation: Whether you know... or not) is a 2008 Indian romantic comedy film, written and directed by Abbas Tyrewala. The film stars Imran Khan and Genelia D'Souza in pivotal roles.  Produced by Mansoor Khan, Aamir Khan, it marks the directional debut of Abbas Tyrewala, the debut of Imran Khan (Aamir Khan's nephew) and Prateik Babbar as actors, and the re-appearance of D'Souza in Hindi cinema. Released on 4 July 2008, the film received positive reviews, and went on to become a Super Hit at the box office.  The music is by A. R. Rahman.",['हिन्दी'],3.8080000000000003,6.9,69.0,2300000,11100000
2378,tt0465538,,/lVPCDrDSTIZCwoBT4188wlYoFS7.jpg,Michael Clayton,Michael Clayton,"['Drama', 'Mystery', 'Crime']",Released,9/28/2007,2007,119.0,"['George Clooney', 'Tom Wilkinson', 'Tilda Swinton']",['Tony Gilroy'],A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,['English'],10.642000000000001,6.7,779.0,25000000,92991835
2379,tt0116269,,/hGimJZmyw8SR27dxCoK6xIHiqKx.jpg,Faithful,Faithful,"['Comedy', 'Crime', 'Drama']",Released,4/3/1996,1996,91.0,"['Cher', 'Chazz Palminteri', ""Ryan O'Neal""]",['Paul Mazursky'],"A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.",['English'],1.9240000000000002,5.2,5.0,13000000,9789900
2380,tt0480271,"[{'id': 43220, 'name': 'National Lampoon’s Van Wilder Collection', 'poster_path': '/9O9Dtdetrc7shP2CUr5jQqbIexC.jpg', 'backdrop_path': '/afX0zjd1fFYNXrndzD9jd7gHvi3.jpg'}]",/sGX7RUBhf9i8nI3cfGHISDnAna0.jpg,Van Wilder 2: The Rise of Taj,Van Wilder 2: The Rise of Taj,['Comedy'],Released,12/1/2006,2006,97.0,"['Kal Penn', 'Daniel Percival', 'Lauren Cohan']",['Mort Nathan'],"Taj Mahal Badalandabad leaves Coolidge College behind for the halls of Camford University in England, where he looks to continue his education, and teach an uptight student how to make the most out of her academic career.",['English'],9.397,5.0,227.0,0,6086508
2381,tt0274812,,/dZaTYgy6sc6Z8ylaKdXw8yq5sRv.jpg,Secretary,Secretary,"['Comedy', 'Drama', 'Romance']",Released,1/11/2002,2002,104.0,"['James Spader', 'Maggie Gyllenhaal', 'Jeremy Davies']",['Steven Shainberg'],"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",['English'],8.196,6.8,613.0,4000000,9304609
2382,tt4425064,,/3c5TZijlxhLK9ABf5CpJq08S3JX.jpg,Steve Jobs: The Man in the Machine,Steve Jobs: The Man in the Machine,['Documentary'],Released,8/7/2015,2015,129.0,"['Bob Belleville', 'Chrisann Brennan', 'Nolan Bushnell']",['Alex Gibney'],"When Steve Jobs died the world wept. But what accounted for the grief of millions of people who didn‚Äôt know him? This evocative film navigates Jobs' path from a small house in the suburbs, to zen temples in Japan, to the CEO's office of the world's richest company, exploring how Jobs‚Äô life and work shaped our relationship with the computer. The Man in the Machine is a provocative and sometimes startling re-evaluation of the legacy of an icon.",['English'],4.734,6.5,164.0,0,494506
2383,tt1431181,,/72xKJ0KwTnC6AeXDbmNoyfn1gL6.jpg,Another Year,Another Year,"['Comedy', 'Drama']",Released,11/5/2010,2010,129.0,"['Jim Broadbent', 'Lesley Manville', 'Ruth Sheen']",['Mike Leigh'],"Mike Leigh‚Äôs much praised 2010 tragicomical drama. During a year, a very content couple approaching retirement are visited by friends and family less happy with their lives.",['English'],9.094,7.1,141.0,8000000,18124262
2384,tt0065486,"[{'id': 369004, 'name': 'Borsalino Collection', 'poster_path': None, 'backdrop_path': None}]",/4nVSIZ3J6Z4hUMMr5d0LGqRFMRb.jpg,Borsalino,Borsalino,"['Crime', 'Drama']",Released,5/19/1970,1970,126.0,"['Jean-Paul Belmondo', 'Alain Delon', 'Catherine Rouvel']",['Jacques Deray'],"In 1930 Marseilles two small-time crooks join forces when they meet brawling over a woman. Starting with fixed horse races and fights, they start to find themselves doing jobs for the local gangster bosses. When they decide to go into the business for themselves, their easy-going approach to crime starts to change.","['Français', 'Italiano']",4.527,6.9,64.0,0,3
2385,tt0266078,,/cH1sIvgqmPpDXI37MItBbjew67b.jpg,Yolngu Boy,Yolngu Boy,['Drama'],Released,3/22/2001,2001,88.0,[],[],"After committing a crime for which he is likely to be jailed, a Yolngu teenager convinces two of his childhood friends to join him on a journey from North East Arnhem Land to Darwin to seek help from a tribal leader.",['English'],0.0,0.0,0.0,0,671
2386,tt0093260,,/vf6oLT1SWLLY6AVrA6jfFPSAL7g.jpg,Innerspace,Innerspace,"['Action', 'Comedy', 'Science Fiction']",Released,6/30/1987,1987,120.0,"['Martin Short', 'Dennis Quaid', 'Meg Ryan']",['Joe Dante'],"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",['English'],11.133,6.7,521.0,0,25893810
2387,tt0072288,,/ys9vfK1436huuHsUpM7MxBkX3qS.jpg,Thunderbolt and Lightfoot,Thunderbolt and Lightfoot,"['Action', 'Adventure', 'Comedy', 'Crime']",Released,5/23/1974,1974,115.0,"['Clint Eastwood', 'Jeff Bridges', 'Geoffrey Lewis']",['Michael Cimino'],"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organise a daring new heist.",['English'],8.125,6.8,173.0,0,21700000
2388,tt1080016,"[{'id': 8354, 'name': 'Ice Age Collection', 'poster_path': '/stQoHvo0q6ZcEkji2Z1wlAxKnDq.jpg', 'backdrop_path': '/2Mb92Ssoe1eUecvrCe2pEvgAlmv.jpg'}]",/crAf8b9gFpcdvY7majL8xWzTbem.jpg,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,"['Animation', 'Comedy', 'Family', 'Adventure']",Released,6/29/2009,2009,94.0,"['Ray Romano', 'John Leguizamo']",['Carlos Saldanha'],"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors ‚Äì the mighty dinosaurs.",['English'],17.128,6.6,4217.0,90000000,886686817
2389,tt1078588,,/ipCmBhCRaC4fvt3zTlWYCLg3Myi.jpg,My Sister's Keeper,My Sister's Keeper,['Drama'],Released,6/26/2009,2009,109.0,"['Cameron Diaz', 'Alec Baldwin', 'Abigail Breslin']",['Nick Cassavetes'],"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.","['Hrvatski', 'English']",9.399,7.3,1066.0,30000000,95714875
2390,tt0169858,"[{'id': 96850, 'name': 'Evangelion Collection', 'poster_path': '/abTBQSq28KU5JhLN6iygcrOx03I.jpg', 'backdrop_path': '/zguc4BSy4cbviHd7di67kifnmzD.jpg'}]",/5JYzfyKBwReaQ41WFhqXgOZnPWV.jpg,新世紀エヴァンゲリオン劇場版,The End of Evangelion,"['Animation', 'Drama', 'Science Fiction']",Released,7/19/1997,1997,87.0,"['Megumi Ogata', 'Megumi Hayashibara', 'Kotono Mitsuishi']","['Hideaki Anno', 'Kazuya Tsurumaki']","NERV faces a brutal attack from SEELE, but with Asuka in a coma, and Shinji in a nervous breakdown, things soon turn into the surreal. This movie provides a concurrent ending to the final two episodes of the show ""Neon Genesis Evangelion"".",['日本語'],8.707,8.4,282.0,0,20000000
2391,tt1455811,,/qivt9Q4EQJd3joU6heISwV7nnrG.jpg,Khatta Meetha,Khatta Meetha,"['Comedy', 'Drama']",Released,7/23/2010,2010,155.0,"['Akshay Kumar', 'Trisha Krishnan', 'Rajpal Yadav']",['Priyadarshan'],"Struggling road construction contractor, Sachin Tichkule (Akshay Kumar) is doomed to Dream big. There is no chance in hell that his dreams will ever come true, simply because he has no money to bribe! To make Matters worse, the new municipal commissioner turns out to be his ex girl friend (Trisha) who now hates him. Even as you laugh as Sachin bubbles his way from one disaster to another, the film reveals in a light hearted way, the extent of corruption and bribery rampant in the system, and the ingenious means you have to adopt if you want to survive enjoy the bumpy ride!",['हिन्दी'],2.353,4.9,21.0,7500000,10000000
2392,tt0059800,"[{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}]",/sASN1VnJxWosdzp4mH40P47Xhhz.jpg,Thunderball,Thunderball,"['Adventure', 'Action', 'Thriller']",Released,12/16/1965,1965,130.0,"['Sean Connery', 'Claudine Auger', 'Adolfo Celi']",['Terence Young'],A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,"['English', 'Français']",14.402999999999999,6.7,919.0,5500000,141195658
2393,tt0351817,"[{'id': 377545, 'name': 'Samurai Trilogy', 'poster_path': '/qt2ZGJezaW4PNR2lzCDbD9q7dIL.jpg', 'backdrop_path': None}]",/3cWsPgrwxEpTbJMCRXcWpxWgW11.jpg,Tasogare Seibei,The Twilight Samurai,"['Action', 'Drama', 'Romance']",Released,11/2/2002,2002,129.0,"['Hiroyuki Sanada', 'Rie Miyazawa', 'Nenji Kobayashi']",['Y√¥ji Yamada'],"Seibei Iguchi leads a difficult life as a low ranking samurai at the turn of the nineteenth century. A widower with a meager income, Seibei struggles to take care of his two daughters and senile mother. New prospects seem to open up when the beautiful Tomoe, a childhood friend, comes back into he and his daughters' life, but as the Japanese feudal system unravels, Seibei is still bound by the code of honor of the samurai and by his own sense of social precedence. How can he find a way to do what is best for those he loves?",['日本語'],5.237,7.8,123.0,5000000,7338987
2394,tt0101798,,/seUbeTeMzw9atOr7wwyRMhT5vwb.jpg,Edward II,Edward II,"['History', 'Romance', 'Drama']",Released,9/3/1991,1991,90.0,"['Steven Waddington', 'Tilda Swinton', 'Andrew Tiernan']",['Derek Jarman'],"In this Derek Jarman version of Christopher Marlowe's Elizabethan drama, in modern costumes and settings, Plantagenet king Edward II hands the power-craving nobility the perfect excuse by taking as lover besides his diplomatic wife, the French princess Isabel, not an acceptable lady at court but the ambitious Piers Gaveston, who uses his favor in bed even to wield political influence - the stage is set for a palace revolt which sends the gay pair from the throne to a terminal torture dungeon.",['English'],1.7690000000000001,7.5,17.0,0,694438
2395,tt0227538,"[{'id': 86486, 'name': 'Spy Kids Collection', 'poster_path': '/yqpS8N5w7VYo3gmFtHsGwHTV4Td.jpg', 'backdrop_path': '/oxjNAfQJ1OrySttZSeLayky6T9k.jpg'}]",/10zMofjfvnKahF8wqZ4nNzVeNps.jpg,Spy Kids,Spy Kids,"['Action', 'Comedy', 'Family', 'Adventure']",Released,3/18/2001,2001,88.0,"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas']",['Robert Rodriguez'],"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""","['Español', 'English']",9.747,5.7,1644.0,35000000,147934180
2396,tt4082068,,/lgONuekbRlM0eMvMHJBEDL6MsBP.jpg,Dheepan,Dheepan,"['Crime', 'Drama']",Released,8/26/2015,2015,115.0,"['Jesuthasan Antonythasan', 'Kalieaswari Srinivasan', 'Claudine Vinasithamby']",['Jacques Audiard'],Dheepan is a Sri Lankan Tamil warrior who flees to France and ends up working as a caretaker outside Paris.,"['English', 'Français', 'svenska', 'தமிழ்']",6.337999999999999,6.9,218.0,0,248392
2397,tt0879870,,/s57E4AfPIU1fxwpGGRahk6A0DUl.jpg,Eat Pray Love,Eat Pray Love,['Drama'],Released,8/12/2010,2010,133.0,"['Julia Roberts', 'James Franco', 'Javier Bardem']",['Ryan Murphy'],"Liz Gilbert had everything a modern woman is supposed to dream of having ‚Äì a husband, a house and a successful career ‚Äì yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.","['Português', 'English', 'Italiano']",6.678,6.0,1121.0,60000000,204594016
2398,tt0117438,,/96pdw2qcx4g25vZLywNi4XRQVqm.jpg,Ransom,Ransom,"['Action', 'Thriller']",Released,11/8/1996,1996,117.0,"['Mel Gibson', 'Gary Sinise', 'Delroy Lindo']",['Ron Howard'],"When a rich man's son is kidnapped, he cooperates with the police at first but then tries a unique tactic against the criminals.",['English'],11.113,6.6,779.0,80000000,309492681
2399,tt1967545,,/of6NU4IAkRHke51kC2DQouMIUWa.jpg,Labor Day,Labor Day,['Drama'],Released,12/27/2013,2013,111.0,"['Josh Brolin', 'Kate Winslet', 'Gattlin Griffith']",['Jason Reitman'],"Depressed single mom Adele and her son Henry offer a wounded, fearsome man a ride. As police search town for the escaped convict, the mother and son gradually learn his true story as their options become increasingly limited.",['English'],9.679,6.9,498.0,18000000,20275812
2400,tt1904937,,/ltUkDRbXYqmoebmMePtXwznHFaX.jpg,カイジ2 人生奪回ゲーム,Kaiji 2: The Ultimate Gambler,"['Thriller', 'Drama']",Released,11/5/2011,2011,133.0,"['Tatsuya Fujiwara', 'Yusuke Iseya', 'Yuriko Yoshitaka']",['T√¥ya Sat√¥'],"3 years after the ultimate life-or-death game with Teiai Group, Kaiji was entrapped by Teiai and again back in the underground, forced to do hard labour. One day, Kaiji wins a bet to get out of the underground with 1 million yen, and promises the other workers that he will save them. But to do so, he only has 14 days and needs 200 million yen! Kaiji meets his former rival Tonegawa and learns that there is a chance to turn the tables in the game. It was a monster casino machine that will make 1 billion yen if you win...",['日本語'],0.0,0.0,0.0,0,15
2401,tt0208196,,/mAfftxybf6Vey6NC8T8SsduUMpu.jpg,Happy Accidents,Happy Accidents,"['Comedy', 'Romance', 'Science Fiction']",Released,1/25/2000,2000,110.0,"[""Vincent D'Onofrio"", 'Marisa Tomei', 'Nadia Dajani']",['Brad Anderson'],"A comedy that pays tribute to the science fiction genre -- specifically, the sub-genre of time travel. But here the alternate reality is contemporary New York City where past and future experiences of trust, commitment and denial are cleverly put to the test. Just as Ruby is beginning to relish her first-ever healthy relationship, Sam begins muttering about being a time traveler from the year 2470.",['English'],5.27,7.0,60.0,0,688510
2402,tt0110216,,/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg,Junior,Junior,"['Comedy', 'Family', 'Romance']",Released,11/22/1994,1994,109.0,"['Arnold Schwarzenegger', 'Danny DeVito', 'Emma Thompson']",['Ivan Reitman'],"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",['English'],8.052,4.9,641.0,60000000,37000000
2403,tt0335438,,/plbKo5JoCijmqghCWrw2ef8WFhg.jpg,Starsky & Hutch,Starsky & Hutch,"['Comedy', 'Crime']",Released,3/5/2004,2004,101.0,"['Ben Stiller', 'Owen Wilson', 'Snoop Dogg']",['Todd Phillips'],"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.","['English', '한국어/조선말']",9.53,5.7,1108.0,60000000,170268750
2404,tt0099165,,/4GfvG6CPbY6soFyWtFXGVTOFPOC.jpg,The Bonfire of the Vanities,The Bonfire of the Vanities,"['Comedy', 'Drama']",Released,12/21/1990,1990,125.0,"['Tom Hanks', 'Bruce Willis', 'Melanie Griffith']",['Brian De Palma'],"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight, and attracting the interest of a down and out reporter.",['English'],6.568,5.5,199.0,47000000,15691192
2405,tt0840361,,/zX4fKmDXKGt4hlzhAJirdlRKFgO.jpg,The Town,The Town,"['Crime', 'Drama', 'Thriller']",Released,9/15/2010,2010,125.0,"['Ben Affleck', 'Rebecca Hall', 'Jeremy Renner']",['Ben Affleck'],"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her ‚Äì but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",['English'],11.713,7.1,2237.0,37000000,154026136
